;;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand;Bevölkerungsstand
;;31.12.2010;31.12.2009;31.12.2008;31.12.2007;31.12.2006;31.12.2005;31.12.2004;31.12.2003;31.12.2002;31.12.2001;31.12.2000;31.12.1999;31.12.1998;31.12.1997;31.12.1996;31.12.1995;31.12.1994;31.12.1993;31.12.1992;31.12.1991;31.12.1990;31.12.1989;31.12.1988;31.12.1987;31.12.1986;31.12.1985;31.12.1984;31.12.1983;31.12.1982;31.12.1981;31.12.1980;31.12.1979;31.12.1978;31.12.1977;31.12.1976;31.12.1975;31.12.1974;31.12.1973;31.12.1972;31.12.1971;31.12.1970;31.12.1969;31.12.1968;31.12.1967;31.12.1966;31.12.1965;31.12.1964;31.12.1963;31.12.1962
;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
05162;    Rhein-Kreis Neuss;443286;443112;443608;444515;444700;445255;446305;446308;446493;445683;443865;443071;442198;441017;439328;435656;432932;430913;430242;425009;420374;414288;408347;405662;406341;404752;403725;406273;408939;412867;412503;408383;405173;403491;401848;399687;399623;395648;388580;379342;367649;356454;345601;336360;331279;322513;313383;302881;291860
05162004;      Dormagen, Stadt;62961;62924;63139;63530;63474;63466;63431;63554;63556;63295;62957;62809;62715;62374;61955;61155;60335;59915;59607;58843;58260;56917;55935;55219;57508;57289;56984;57141;57311;57139;56648;55837;54925;54807;54867;54446;54894;54788;53968;52801;50560;48452;46100;43149;40811;37693;36623;35232;33912
05162008;      Grevenbroich, Stadt;63891;64039;64197;64304;64388;64372;64886;64849;64946;65039;64688;64826;64457;64198;63920;63604;62977;62737;62905;62030;60835;60047;59204;59267;57455;57041;56572;56750;57456;60298;60310;58639;57913;57282;56931;56387;56935;56333;56055;55512;54462;53940;52948;52047;51752;51120;49536;48399;46978
05162012;      Jüchen;22648;22685;22732;22815;22704;22793;22642;22517;22476;22569;22710;22636;22662;22644;22509;22216;22267;22092;21931;21453;21007;20812;20491;20554;20485;20539;20707;20770;20904;20831;20883;20532;20444;20401;20251;20285;20403;20408;20235;19982;19666;19403;18982;18632;18697;18733;18802;18854;18802
05162016;      Kaarst, Stadt;42001;41841;41883;42001;42269;42538;42494;42315;42544;42379;42158;41957;42181;42416;42362;41788;41472;41316;40890;40599;40508;39967;39452;39362;39316;39081;39036;38809;38567;38315;38120;37598;37025;35838;34625;34057;33383;31980;30469;28173;25336;22908;20787;18823;17951;17010;16293;15586;14552
05162020;      Korschenbroich, Stadt;33078;33116;33228;33345;33401;33498;33645;33551;33733;33862;33782;33695;33449;32911;32513;31740;31267;31046;30691;30070;29227;28484;27723;27381;27423;27179;26833;26636;26522;26549;26164;25634;25248;24836;24550;24421;24286;24010;23502;22985;22270;21606;20921;20397;20011;19544;19000;18679;18302
05162022;      Meerbusch, Stadt;54318;54190;54219;54152;54180;54367;54758;54955;55110;55172;55175;54951;55135;54971;54701;54206;53636;53249;53318;52782;52104;51166;50452;50176;49159;49037;48815;49203;49398;49692;49870;49793;49955;50412;50739;50794;50597;50564;50191;48663;46870;45390;43855;42540;41491;40140;38584;36560;34710
05162024;      Neuss, Stadt;151388;151280;151254;151449;151626;151610;151875;152050;151646;150957;150013;149702;149108;149206;149006;148796;148870;148560;149017;147663;147019;145665;143976;142579;143837;143517;143763;145862;147609;148765;149338;149337;148695;148884;148791;148202;147867;146244;142934;140107;137869;134378;131711;130679;130471;128289;124603;119626;114684
05162028;      Rommerskirchen;13001;13037;12956;12919;12658;12611;12574;12517;12482;12410;12382;12495;12491;12297;12362;12151;12108;11998;11883;11569;11414;11230;11114;11124;11158;11069;11015;11102;11172;11278;11170;11013;10968;11031;11094;11095;11258;11321;11226;11119;10616;10377;10297;10093;10095;9984;9942;9945;9920
05166;    Viersen, Kreis;300417;301797;302689;303331;303506;304140;304344;303943;303984;302795;300842;299199;296984;293976;291137;288450;285338;282091;279558;275825;271742;267081;263490;262181;262402;261549;260765;260836;261356;261568;261985;261866;261666;261919;262420;262605;263634;263419;261231;259023;256075;252643;248878;245540;243182;239976;236418;232737;229706
05166004;      Brüggen;15871;16011;16121;16209;16132;16211;16175;16043;15988;15877;15863;15707;15556;15355;15187;14929;14563;14256;14098;13793;13504;13335;13158;13149;12841;12677;12464;12534;12431;12352;12401;12353;12269;12186;12172;12019;12006;12013;11893;12035;11832;11539;11232;11131;10974;10713;10466;10379;10223
05166008;      Grefrath;15564;15665;15800;15876;15867;15929;16035;16041;16076;16040;15945;15947;15985;15910;15745;15447;15227;14974;14786;14592;14442;14092;13972;13909;13813;13810;13814;13667;13713;13603;13759;13724;13628;13672;13563;13400;13300;13314;13540;13492;13436;13267;13147;13047;12950;12921;12951;12843;12745
05166012;      Kempen, Stadt;35890;36040;36187;36203;36253;36323;36358;36258;36217;36085;36019;36042;36025;36212;36223;36093;35950;35552;35121;34532;33809;32916;32303;32053;31873;31464;31087;30784;30544;30245;30166;30100;30012;30021;29818;29582;29328;28930;28172;27584;27221;26951;26561;25580;24749;24090;23459;22762;22195
05166016;      Nettetal, Stadt;41736;42041;42250;42341;42412;42434;42425;42390;42378;42085;41871;41478;40992;40704;40493;40348;40119;40003;39837;39442;38820;38370;38059;37901;37126;37028;36960;36972;37032;37247;37302;37363;37341;37531;37523;37386;37548;37789;37561;37163;36838;36331;35671;35042;34708;34312;33632;32971;32408
05166020;      Niederkrüchten;15336;15390;15370;15372;15390;15457;15355;15297;15115;14749;14190;13862;13622;13459;13282;12862;12573;12145;12010;11502;11183;11016;10816;10708;11368;11334;11519;11471;11485;11500;11534;11579;11446;11119;10922;10641;10604;10321;9940;9643;9183;8829;8457;8185;8065;7900;7872;7754;7759
05166024;      Schwalmtal;19012;19129;19198;19318;19342;19279;19328;19407;19397;19370;19177;19045;18628;18247;17746;17116;16729;16400;16114;15689;15271;14945;14677;14508;14880;14779;14598;14610;14443;14372;14361;14174;14171;14271;14351;14397;14412;14405;14219;14260;14125;14134;13958;13732;13838;13776;13749;13421;13197
05166028;      Tönisvorst, Stadt;29699;30084;30207;30192;30140;30238;30343;30370;30479;30477;30347;30302;30039;29464;28975;28385;27435;26955;26094;25310;24844;24123;23572;23256;22392;22070;21918;21955;21955;22031;22225;22220;22169;21924;21856;21994;22113;21824;21421;20627;19872;19352;18988;18939;18769;18605;18485;18217;17875
05166032;      Viersen, Stadt;75360;75475;75700;75774;75975;76330;76485;76603;77086;77259;77130;77169;77490;77098;77023;77338;77339;77204;77558;77658;77453;76669;76163;76314;78127;78497;78786;79414;80225;80921;81122;81431;81883;82360;83306;84228;85175;85765;86030;85987;85698;84882;84375;84068;84174;83315;82612;81879;81591
05166036;      Willich, Stadt;51949;51962;51856;52046;51995;51939;51840;51534;51248;50853;50300;49647;48647;47527;46463;45932;45403;44602;43940;43307;42416;41615;40770;40383;39982;39890;39619;39429;39528;39297;39115;38922;38747;38835;38909;38958;39148;39058;38455;38232;37870;37358;36489;35816;34955;34344;33192;32511;31713
05170;    Wesel, Kreis;468619;470364;472175;474045;475433;476428;477164;477481;477906;476240;474390;473367;471838;469980;467948;465454;462588;459109;456539;449191;444422;438637;431020;427370;415771;413834;412624;414539;415357;416649;415704;413473;411844;410207;409203;408132;406339;404206;401354;399431;395336;388768;381372;377805;375219;371208;363392;355113;345718
05170004;      Alpen;12772;12836;12929;12929;12927;12910;12862;12849;12795;12651;12596;12547;12519;12342;12284;12235;12051;11766;11509;11165;11003;10858;10731;10646;10260;10203;9974;9876;9850;9827;9714;9745;9739;9706;9653;9642;9569;9480;9424;9340;9308;9248;9178;9159;9152;9073;9038;9074;8998
05170008;      Dinslaken, Stadt;69472;69687;69731;70053;70233;70189;70461;70857;71193;71005;70714;70615;70583;70031;69546;69148;68146;67619;67036;66087;65313;64481;63246;62654;61322;61022;60423;60451;60263;60131;59466;58361;57844;57225;56941;56965;56741;56656;56872;56657;56302;55453;54304;54115;53010;52205;50438;49273;47276
05170012;      Hamminkeln, Stadt;27711;27774;27780;27650;27579;27478;27503;27403;27386;27209;27161;27183;26985;26836;26720;26480;26146;25950;25894;25386;24659;24096;23719;23429;23031;22739;22607;22572;22706;22475;21861;21279;20904;20453;19997;19453;18993;18500;17701;17192;16631;16320;15925;15613;15347;15087;14781;14623;14488
05170016;      Hünxe;13591;13645;13609;13641;13719;13831;13781;13717;13704;13706;13610;13613;13574;13591;13683;13632;13575;13439;13416;13229;12959;12833;12733;12688;11761;11752;11946;12261;12272;12187;12206;12282;12333;12292;12010;11930;11728;11408;10579;9996;9247;8904;8651;8375;8240;8184;8081;7801;7385
05170020;      Kamp-Lintfort, Stadt;38394;38724;38919;39177;39461;39636;39750;39706;39946;39959;39982;40088;40204;40177;40183;40435;40674;40490;40585;39111;39019;38577;37867;37416;36595;36678;36722;37490;37518;37839;37956;37858;37974;38270;38589;38640;38777;38629;38662;38943;38736;38549;38312;38507;37813;37788;37238;36570;35798
05170024;      Moers, Stadt;105506;105929;106645;107111;107180;107547;107930;107903;108019;107421;107062;106837;106840;106704;107099;107095;107011;106631;106384;105322;104595;103521;101809;101012;98405;97760;97751;98421;98932;99558;99922;100112;100370;100529;100900;101512;101738;103010;104248;105381;105617;104060;101539;100970;102067;101451;99730;97563;94469
05170028;      Neukirchen-Vluyn, Stadt;27579;27627;27831;28214;28491;28650;28835;28809;28829;28566;28525;28408;28300;28180;27914;27571;27524;27528;27303;26659;26591;25936;25476;25387;25398;25281;25222;25259;25421;25705;25519;25292;25020;24566;24576;24124;24007;23454;23251;23438;23657;23277;23047;22364;21922;22113;22181;21890;21663
05170032;      Rheinberg, Stadt;31587;31648;31943;31982;32145;32061;32080;32015;31853;31712;31193;31015;30708;30493;30056;29638;29193;28863;28693;28307;27886;27473;26808;26267;26185;26066;26087;26135;26170;26275;26331;26209;26074;25991;25816;25631;25271;24867;24290;23876;23617;23338;23150;22938;22848;22326;21623;20854;20024
05170036;      Schermbeck;13683;13746;13714;13695;13636;13687;13696;13656;13633;13624;13583;13564;13397;13319;13244;13094;12880;12800;12819;12604;12459;12339;12239;12197;11896;11914;11944;11990;11932;11907;11946;11798;11577;11083;10845;10573;10402;10065;9586;9327;8981;8666;8250;7979;7725;7521;7391;7266;7069
05170040;      Sonsbeck;8596;8586;8588;8623;8686;8671;8646;8608;8613;8460;8347;8134;8007;7916;7658;7346;7348;7302;7371;7181;6962;6817;6746;6763;6682;6578;6525;6564;6586;6643;6669;6601;6523;6421;6379;6258;6232;6200;6208;6114;5992;5932;5856;5769;5734;5678;5612;5543;5511
05170044;      Voerde (Niederrhein), Stadt;37406;37668;37752;38062;38358;38580;38662;38849;38960;38935;38979;38967;38640;38540;38475;38269;38102;37812;37361;36839;36415;36109;35563;35211;33535;33024;32704;32451;31984;31839;31589;31453;31359;31401;31457;31128;30702;29753;28733;28097;27398;26647;26149;26058;25788;25241;24683;23745;22859
05170048;      Wesel, Stadt;60750;60958;61203;61337;61432;61711;61591;61828;61996;62151;62063;61953;61882;61983;61767;61609;61247;61111;60664;60260;59631;59100;57986;57687;54608;54793;54897;55317;55927;56466;56777;56770;56543;56688;56429;56589;56493;56556;56174;55616;54773;53578;52343;51358;51087;50283;48606;47079;46566
05170052;      Xanten, Stadt;21572;21536;21531;21571;21586;21477;21367;21281;20979;20841;20575;20443;20199;19868;19319;18902;18691;17798;17504;17041;16930;16497;16097;16013;16093;16024;15822;15752;15796;15797;15748;15713;15584;15582;15611;15687;15686;15628;15626;15454;15077;14796;14668;14600;14486;14258;13990;13832;13612
053;  Köln, Regierungsbezirk;4392747;4383044;4386271;4391062;4384669;4378622;4363797;4350368;4331419;4309953;4281548;4263675;4249413;4235903;4216305;4188583;4162040;4141567;4113467;4068140;4025325;3963109;3905797;3869711;3887566;3878223;3879461;3900738;3928571;3935172;3925441;3902890;3885821;3874144;3869902;3868183;3870860;3855629;3821467;3785107;3739255;3688999;3638056;3603293;3587981;3546805;3488426;3429561;3383156
05313;    Aachen, krfr. Stadt;-;-;259269;259030;258770;258208;257821;256605;247740;245778;244386;243825;244429;245969;247792;247923;247113;246671;245627;244442;241861;236987;233255;230886;239191;238614;239820;241879;245015;244716;243957;242991;242741;243297;242715;242464;242416;241276;239528;236883;233645;229569;227482;226143;226866;226244;223877;222041;220311
05314;    Bonn, krfr. Stadt;324899;319841;317949;316416;314299;312818;311938;311052;308921;306016;302247;301048;304639;304841;302873;291431;293072;296859;298227;296244;292234;287117;282190;278180;291473;290801;291313;291528;293865;291480;288167;286202;285152;284010;284966;283717;283891;283260;281089;278778;275722;276820;279994;279753;278844;277305;276371;275633;274639
05315;    Köln, krfr. Stadt;1007119;998105;995420;995397;989766;983347;969709;965954;968639;967940;962884;962507;962580;964311;964346;965697;963817;962517;960631;956690;953551;946280;937482;930907;914336;916153;922288;940665;961778;971403;976694;976136;976534;976761;981021;986755;995015;995894;999427;1002585;1000298;992606;979648;975049;978658;972450;959144;943534;932185
05316;    Leverkusen, krfr. Stadt;160772;160593;161322;161345;161336;161227;161601;161543;160268;160829;161047;160841;161282;162298;162977;162252;161832;161761;162011;161147;160919;159325;157358;155265;154746;155111;155437;156741;158511;160352;160834;161465;162471;163408;164763;165957;167671;167423;166216;165519;164581;162864;161070;159297;157617;153352;149204;145097;142943
05334;    Städteregion Aachen (einschl. Stadt Aachen);565714;566347;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05334002;      Aachen, krfr. Stadt (ab 21.10.2009);258664;258380;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05334004;      Alsdorf, Stadt (ab 21.10.2009);45522;45721;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05334008;      Baesweiler, Stadt (ab 21.10.2009);27898;28000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05334012;      Eschweiler, Stadt (ab 21.10.2009);55505;55389;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05334016;      Herzogenrath, Stadt (ab 21.10.2009);46708;47054;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05334020;      Monschau, Stadt (ab 21.10.2009);12443;12577;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05334024;      Roetgen (ab 21.10.2009);8250;8225;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05334028;      Simmerath (ab 21.10.2009);15557;15592;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05334032;      Stolberg (Rhld.), Stadt (ab 21.10.2009);57474;57755;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05334036;      Würselen, Stadt (ab 21.10.2009);37693;37654;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05354;    Aachen, Kreis;-;-;309251;309929;310093;310267;310216;309619;309223;307936;306580;305579;304874;304065;303116;302430;301352;300273;299091;296858;294090;290842;287703;286450;287864;287312;286936;287728;288623;289100;288641;287524;286599;286227;286736;287573;288919;289359;287397;286197;284816;283754;283060;284020;284305;283288;280917;277836;276051
05354004;      Alsdorf, Stadt;-;-;45953;46015;46284;46472;46462;46382;46423;46344;46087;45961;46072;45881;45958;46147;46426;46747;47025;46894;46935;46618;46328;46353;45936;45900;46024;46310;46343;46418;46367;46325;46273;46511;46757;47457;48085;48144;48306;48377;48953;48872;48731;49227;50013;49942;49785;49258;49254
05354008;      Baesweiler, Stadt;-;-;28169;28234;28260;28058;27933;27716;27604;27485;27434;27160;26731;26356;26095;25707;25355;25266;25081;24710;24442;24208;23973;23764;24106;24005;23663;23432;23593;23607;23517;23482;23255;23112;23184;23231;23554;23871;24024;24262;24288;24133;24089;24387;24601;24647;24098;23661;23030
05354012;      Eschweiler, Stadt;-;-;55533;55729;55646;55691;55697;55629;55475;55257;55090;55222;55515;55752;56059;56171;56236;55791;55374;55129;54675;54098;53516;53289;53081;52784;52865;53035;53200;53491;53475;53075;52989;52895;53287;53607;53999;54743;54440;54133;53861;54171;54444;54705;54891;54818;54718;54342;54049
05354016;      Herzogenrath, Stadt;-;-;47187;47412;47199;47295;47254;47236;47093;46932;46853;46561;46413;46573;46138;45935;45791;45655;45182;44725;44284;43882;43397;43166;43324;43271;43048;43172;43309;43073;42721;42427;42288;42472;42698;42710;42862;42926;42331;41792;41463;41038;40891;41118;41571;41592;41360;40813;40710
05354020;      Monschau, Stadt;-;-;12652;12809;12917;13016;13042;12993;13050;13002;12901;12783;12688;12643;12531;12541;12427;12319;12364;12270;11904;11726;11541;11398;11199;11177;10976;10964;11002;10980;10984;10927;10879;10931;10972;10902;10952;10957;10908;10943;10956;11030;10868;10813;10778;10725;10702;10596;10403
05354024;      Roetgen;-;-;8251;8203;8186;8156;8200;8177;8178;8052;7906;7885;7800;7692;7511;7443;7255;7173;7128;7085;6908;6762;6589;6584;6320;6215;6233;6141;6096;5997;5947;5782;5745;5636;5520;5347;5268;5209;5025;4995;4861;4733;4659;4520;4430;4290;4193;4037;3941
05354028;      Simmerath;-;-;15610;15622;15669;15771;15717;15619;15602;15415;15304;15161;14960;14832;14668;14525;14268;14170;13899;13641;13305;12983;12695;12586;13892;13844;13757;13725;13619;13474;13245;13145;12964;12735;12513;12388;12089;11818;11386;11195;10949;10852;10726;10513;10113;9782;9598;9443;9324
05354032;      Stolberg (Rhld.), Stadt;-;-;58057;58294;58540;58577;58781;58822;58773;58718;58682;58574;58610;58477;58085;58203;58130;58028;57908;57591;57231;56841;56182;55822;56417;56435;56545;56806;57122;57372;57541;57552;57405;57155;57178;57373;57583;57410;56910;56495;56272;55862;55464;55188;54602;54303;53639;53128;52945
05354036;      Würselen, Stadt;-;-;37839;37611;37392;37231;37130;37045;37025;36731;36323;36272;36085;35859;36071;35758;35464;35124;35130;34813;34406;33724;33482;33488;33589;33681;33825;34143;34339;34688;34844;34809;34801;34780;34627;34558;34527;34281;34067;34005;33213;33063;33188;33549;33306;33189;32824;32558;32395
05358;    Düren, Kreis;267712;268637;269607;270725;270917;272478;272908;272936;272473;271074;268564;266457;263718;261852;260081;258565;256310;254767;251125;247630;244297;239021;235709;234361;236750;236312;236761;237416;237806;238035;237054;236527;235897;236292;236636;237141;238658;238977;237706;236210;233988;232002;229797;227858;226202;223973;220963;217903;214648
05358004;      Aldenhoven;13922;14062;14056;14145;14200;14271;14360;14341;14129;13911;13687;13562;13523;13472;13316;13247;13122;12918;12715;12616;12431;12211;12125;12078;11686;11746;11839;11960;12168;12184;12304;12340;12347;12392;12454;12654;12950;13108;13355;13580;13597;13422;13233;13149;13348;13511;13251;13483;13403
05358008;      Düren, Stadt;92820;92906;92904;92945;92614;93656;93486;92966;92492;92292;91801;91092;90057;89872;90282;90274;90022;89852;87649;86888;86508;84251;83120;82695;84105;84276;84644;85353;85873;86151;85907;86333;86327;86934;87401;87779;88579;89356;89219;88664;88063;87717;86966;86124;86195;85901;85159;84350;83227
05358012;      Heimbach, Stadt;4440;4471;4488;4561;4592;4606;4617;4671;4685;4659;4645;4585;4541;4582;4571;4613;4592;4623;4582;4522;4405;4295;4220;4209;4545;4519;4462;4476;4451;4476;4483;4530;4556;4599;4623;4667;4654;4607;4603;4597;4153;4147;4144;4130;4092;4043;4030;4013;3960
05358016;      Hürtgenwald;8668;8685;8715;8819;8791;8806;8842;8906;8938;8880;8835;8749;8726;8686;8560;8474;8440;8333;8290;8131;7927;7701;7600;7519;7451;7428;7402;7350;7305;7250;7111;7102;7038;6924;6916;6827;6866;6786;6688;6741;6573;6503;6520;6430;6029;5843;5788;5659;5563
05358020;      Inden;6853;6875;6969;7135;7341;7533;7595;7612;7542;7636;7648;7555;7563;7648;7564;7624;7757;7949;8221;8108;7933;7698;7565;7532;7582;7664;7694;7720;7844;7898;7938;7916;7933;7983;8073;8109;8144;8221;8190;8223;8306;8355;8297;8329;8331;8284;8126;7977;7755
05358024;      Jülich, Stadt;33060;33133;33342;33565;33670;33811;33948;34074;34262;33940;33414;33201;32909;32554;32347;32061;31762;31780;31886;31622;31285;30813;30496;30515;30160;30155;30185;30276;30333;30428;30447;30502;30649;31004;31225;31566;32002;32030;31932;31653;31108;30597;30154;29816;29538;28727;27805;26583;25672
05358028;      Kreuzau;17717;17834;17868;17971;18045;18203;18381;18381;18374;18234;18192;18045;17883;17638;17373;16989;16686;16347;16232;15848;15644;15328;15063;14922;14587;14367;14256;14249;14135;14157;14170;14083;13977;13879;13681;13569;13516;13210;13118;12863;12565;12458;12197;12075;11796;11653;11496;11253;10972
05358032;      Langerwehe;14095;14172;14233;14126;14059;14030;14000;14007;13993;13856;13665;13623;13426;13297;13146;12999;12912;12760;12585;12448;12351;12139;11953;11946;11885;11761;11681;11679;11525;11423;11202;11059;10951;10879;10930;10841;10793;10754;10648;10585;10484;10336;10292;10148;10002;9976;9898;9703;9507
05358036;      Linnich, Stadt;13468;13632;13667;13767;13720;13694;13788;13869;13920;13898;13853;13805;13857;13830;13715;13697;13443;13402;13322;12943;12559;12496;12150;12159;12914;12875;12955;12976;13178;12973;13206;13220;13167;13199;13063;12937;13026;12896;12819;12868;12847;12695;12507;12405;12247;12260;12288;11896;11722
05358040;      Merzenich;9769;9797;9855;9822;9881;9908;9991;10007;10065;9995;9743;9625;9490;9383;9083;8873;8766;8629;8535;8416;8328;8136;8003;7896;7819;7795;7689;7525;7378;7441;7404;7300;7234;7210;7246;7208;7044;6880;6449;6346;6301;6184;6121;6169;5978;5821;5634;5490;5451
05358044;      Nideggen, Stadt;10625;10716;10772;10791;10809;10752;10684;10756;10787;10729;10573;10441;10258;9982;9712;9675;9439;9303;9121;8945;8717;8495;8398;8249;8243;8133;8067;7974;7890;7757;7626;7453;7377;7258;7204;7133;7001;6922;6776;6712;6578;6523;6394;6354;6195;6032;5902;5873;5851
05358048;      Niederzier;14003;14085;14227;14305;14265;14271;14279;14358;14362;14235;14075;13925;13749;13617;13342;13176;13023;12917;12662;12424;12199;12100;11921;11768;12018;11988;12002;12072;11975;12056;11767;11586;11455;11348;11278;11292;11326;11382;11251;10692;10661;10394;10237;10054;10028;9884;9477;9411;9272
05358052;      Nörvenich;11045;10988;11104;11194;11390;11457;11492;11537;11596;11628;11502;11523;11318;10963;10889;10760;10480;10248;9864;9458;9123;8776;8659;8468;9302;9215;9571;9522;9518;9523;9269;8898;8667;8428;8315;8330;8448;8460;8177;8152;8156;8010;7994;7855;7607;7260;7348;7522;7655
05358056;      Titz;8252;8274;8366;8514;8523;8541;8480;8471;8482;8498;8373;8311;8283;8274;8226;8269;8190;8133;7998;7904;7705;7552;7448;7432;7561;7485;7429;7380;7354;7429;7336;7321;7281;7317;7293;7236;7291;7316;7473;7512;7571;7589;7690;7743;7789;7808;7797;7757;7745
05358060;      Vettweiß;8975;9007;9041;9065;9017;8939;8965;8980;8846;8683;8558;8415;8135;8054;7955;7834;7676;7573;7463;7357;7182;7030;6988;6973;6892;6905;6885;6904;6879;6889;6884;6884;6938;6938;6934;6993;7018;7049;7008;7022;7025;7072;7051;7077;7027;6970;6964;6933;6893
05362;    Rhein-Erft-Kreis;464130;464018;464061;464209;463147;462862;462873;461810;460894;458430;455487;452503;449646;447810;444878;442356;438760;435270;431298;425083;419414;411987;404940;400852;405818;403335;402456;402220;402148;401598;399285;394906;391006;387521;383212;380724;376930;372285;364617;354058;343952;333011;324600;318895;315267;310206;303279;296880;290952
05362004;      Bedburg, Stadt;24647;24782;24879;24859;24926;24937;24861;24821;24712;24457;24237;24190;24061;23885;23646;23219;22950;22679;22457;22134;21524;21127;20938;20774;20014;19774;19490;19248;19110;18898;18781;18596;18445;18487;18617;18718;18883;19084;19434;19573;19545;19415;19516;19718;19764;19462;19230;19096;19127
05362008;      Bergheim, Stadt;62129;62143;62100;62722;62897;63015;63509;63625;63728;63591;63526;62661;61943;61530;60986;60610;60356;60121;59742;58957;58146;57239;55997;54930;54413;54061;53885;54102;54307;54504;54067;53211;51944;51385;51071;50271;49457;47945;45740;43424;40920;38609;37175;36408;36125;35858;35202;34863;34518
05362012;      Brühl, Stadt;44260;44259;44491;44563;44503;44349;44010;44115;44101;43850;43839;43849;43626;43540;43521;43653;43426;43229;42757;42194;41829;41301;40710;40548;40683;40724;41255;41873;42318;42698;42893;43015;43550;43808;43909;44302;44084;43581;43487;43133;42692;41778;41301;40829;40828;40162;39277;37979;36732
05362016;      Elsdorf, Stadt;21193;21172;21306;21368;21552;21674;21799;21873;21784;21740;21692;21767;21675;21629;21592;21343;21358;21175;20965;20492;19944;19368;18898;18680;18921;18754;18481;18077;18004;17804;17496;17347;17195;17138;16845;16667;16587;16584;16016;15545;15215;14983;14814;14704;14525;14470;14337;14256;14160
05362020;      Erftstadt, Stadt;50553;50754;50714;50972;51082;51122;51201;51184;51185;50998;50689;50298;49854;49488;49009;48717;47908;47228;46724;46034;45403;44727;44206;44064;45004;44736;44300;43685;43490;43487;43197;42897;42507;42111;41643;41021;40487;39621;38497;36782;35096;33200;30788;29686;29029;28306;27276;26564;25916
